,Latitude,Longitude,Airport,Water,Building,Green_Space,Railway_Station,Urban_Area
25349,51.52040902294788,-0.1491120585143649,0.0,0.0,1.0,0.0,0.0,1.0
25350,51.520394538138056,-0.1454988723412576,0.0,0.0,1.0,0.0,0.0,1.0
25351,51.52037994233914,-0.1418856884753395,0.0,0.0,1.0,0.0,0.0,1.0
25352,51.520365235551296,-0.138272506934219,0.0,0.0,1.0,0.0,0.0,1.0
25353,51.52035041777464,-0.1346593277355046,0.0,0.0,1.0,1.0,1.0,1.0
25354,51.52033548900928,-0.1310461508968048,0.0,0.0,1.0,0.0,0.0,1.0
25355,51.5203204492554,-0.1274329764357274,0.0,0.0,1.0,1.0,0.0,1.0
25356,51.5203052985131,-0.1238198043698812,0.0,0.0,1.0,1.0,0.0,1.0
25357,51.52029003678251,-0.1202066347168742,0.0,0.0,1.0,1.0,0.0,1.0
25358,51.52027466406379,-0.1165934674943138,0.0,0.0,1.0,1.0,0.0,1.0
25359,51.52025918035706,-0.1129803027198085,0.0,0.0,1.0,1.0,0.0,1.0
25360,51.520243585662456,-0.1093671404109662,0.0,0.0,1.0,1.0,0.0,1.0
25361,51.520227879980105,-0.1057539805853944,0.0,0.0,1.0,1.0,1.0,1.0
25362,51.52021206331017,-0.1021408232607009,0.0,0.0,1.0,1.0,0.0,1.0
25363,51.52019613565277,-0.0985276684544934,0.0,0.0,1.0,0.0,1.0,1.0
25364,51.52018009700807,-0.0949145161843791,0.0,1.0,1.0,0.0,0.0,1.0
25365,51.5201639473762,-0.0913013664679653,0.0,1.0,1.0,1.0,0.0,1.0
25366,51.52014768675729,-0.08768821932286,0.0,0.0,1.0,1.0,0.0,1.0
25367,51.520131315151495,-0.0840750747666698,0.0,0.0,1.0,0.0,0.0,1.0
25368,51.52011483255897,-0.080461932817002,0.0,0.0,1.0,0.0,1.0,1.0
25369,51.52009823897984,-0.0768487934914635,0.0,0.0,1.0,0.0,0.0,1.0
25370,51.52008153441426,-0.0732356568076617,0.0,0.0,1.0,0.0,0.0,1.0
25371,51.5200647188624,-0.0696225227832031,0.0,0.0,1.0,1.0,0.0,1.0
25372,51.52004779232436,-0.0660093914356942,0.0,0.0,1.0,1.0,0.0,1.0
25373,51.520030754800345,-0.0623962627827423,0.0,0.0,1.0,1.0,0.0,1.0
25374,51.52001360629047,-0.0587831368419535,0.0,0.0,1.0,0.0,1.0,1.0
25375,51.519996346794905,-0.0551700136309343,0.0,0.0,1.0,1.0,0.0,1.0
25376,51.519978976313766,-0.0515568931672915,0.0,0.0,1.0,1.0,0.0,1.0
25377,51.51996149484726,-0.0479437754686308,0.0,0.0,1.0,1.0,0.0,1.0
25378,51.51994390239551,-0.0443306605525588,0.0,0.0,1.0,1.0,0.0,1.0
25379,51.51992619895869,-0.0407175484366814,0.0,0.0,1.0,1.0,0.0,1.0
25380,51.519908384536926,-0.0371044391386047,0.0,1.0,1.0,1.0,0.0,1.0
25381,51.51989045913041,-0.0334913326759344,0.0,0.0,1.0,1.0,0.0,1.0
25382,51.51987242273928,-0.0298782290662765,0.0,0.0,1.0,1.0,0.0,1.0
25383,51.5198542753637,-0.0262651283272364,0.0,0.0,1.0,1.0,0.0,1.0
25384,51.51983601700383,-0.0226520304764198,0.0,0.0,1.0,1.0,0.0,1.0
25385,51.51981764765983,-0.0190389355314325,0.0,0.0,1.0,1.0,0.0,1.0
25386,51.51979916733188,-0.015425843509879,0.0,1.0,1.0,1.0,0.0,1.0
25387,51.519780576020125,-0.0118127544293658,0.0,1.0,1.0,0.0,0.0,1.0
25388,51.519761873724725,-0.0081996683074971,0.0,1.0,1.0,0.0,0.0,1.0
25389,51.51974306044586,-0.0045865851618784,0.0,1.0,1.0,0.0,0.0,1.0
25390,51.51972413618369,-0.0009735050101148,0.0,1.0,1.0,0.0,0.0,1.0
25391,51.51970510093838,0.0026395721301895,0.0,0.0,1.0,0.0,0.0,1.0
25392,51.51968595471011,0.006252646241429,0.0,0.0,1.0,1.0,0.0,1.0
25393,51.51966669749904,0.0098657173059998,0.0,0.0,1.0,1.0,0.0,1.0
25394,51.51964732930534,0.0134787853062968,0.0,0.0,1.0,0.0,0.0,1.0
25395,51.519627850129176,0.0170918502247156,0.0,0.0,1.0,1.0,0.0,1.0
